Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"205","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"25","FIXED_PRICE","GBP",2.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"25","FIXED_PRICE","GBP",3.2,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"22","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"7","FIXED_PRICE","GBP",12.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"9","FIXED_PRICE","GBP",4.7,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",14.7,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"18","FIXED_PRICE","GBP",2.2,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111674",NO CHEATING IN EXAMS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKERS,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111675",2 X WARNING THIS CAR IS TURBOCHARGED! STICKERS SIGNS,,,"23","FIXED_PRICE","GBP",4.6,,,4.6,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Badges, Decals & Emblems","72211","","","New","","","","","","UK","","",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"172","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"22","FIXED_PRICE","GBP",2.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"7","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",13.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"11","FIXED_PRICE","GBP",3.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",4.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.8,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.2,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111676",DO NOT TOP LOAD STICKER SIGN SIZE STANDARD OR GLASS/WINDOW STICKER,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111677",Pictorial History of Trains | O.S. Nock,,,"1","FIXED_PRICE","GBP",3.5,,,3.5,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Books","261186","","","Acceptable","","","","","","UK","","","N/A"
"277244111678",Miller's Antiques Price Guide | Professional Handbook 1990,,,"0","FIXED_PRICE","GBP",5.5,,,5.5,"1","0","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Antiquarian & Collectable","29223","","","","","","","","","UK","","",""
"277244111679",AUTISTIC CHILDREN ON BOARD STICKER SIGN STANDARD STICKER OR FOR GLASS/WINDOW,Type of sticker=Standard sticker;Inside glass outside viewing,,"51","FIXED_PRICE","GBP",2.8,,,2.8,"3","0","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Car Window Signs & Decals","134762","","","New","","","","","","UK","","Does not apply",""
"277244111679",AUTISTIC CHILDREN ON BOARD STICKER SIGN STANDARD STICKER OR FOR GLASS/WINDOW,Type of sticker=Standard sticker,,"32","FIXED_PRICE","GBP",2.8,,,,"3",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Car Window Signs & Decals","134762","","","New",,,,,"","UK","","Does not apply",""
"277244111679",AUTISTIC CHILDREN ON BOARD STICKER SIGN STANDARD STICKER OR FOR GLASS/WINDOW,Type of sticker=Inside glass outside viewing,,"19","FIXED_PRICE","GBP",3.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Car Window Signs & Decals","134762","","","New",,,,,"","UK","","Does not apply",""
"277244111680",Vintage Floral Arrangement Art Piece | Dried Flower Art,,,"1","FIXED_PRICE","GBP",22.0,,,22.0,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Art","20158","","","Used","","","","","","UK","","",""
"277244111681",2 X NO SITTING STICKERS SIGNS,,,"27","FIXED_PRICE","GBP",3.7,,,3.7,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244111682",2 X DEFIBRILLATOR STICKERS SIGN,,,"19","FIXED_PRICE","GBP",3.7,,,3.7,"0","0","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244111683",2X No Access For Unauthorised Persons Stickers Sign Sticker,,,"21","FIXED_PRICE","GBP",3.5,,,3.5,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244111684",6 X PLEASE COMPLETE SAFETY CHECKS BEFORE DRIVING THIS VEHICLE STICKERS STICKER,,,"66","FIXED_PRICE","GBP",3.45,,,3.45,"9","1","0","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","",""
"277244111685",2 X SAINT BERNARD DOG STICKERS FOR GLASS/WINDOWS PLACE INSIDE VIEW OUTSIDE,,,"21","FIXED_PRICE","GBP",5.5,,,5.5,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Badges, Decals & Emblems","72211","","","New","","","","","","UK","","Does not apply",""
"277244111687","Well Done, Secret Seven by Enid Blyton | Paperback, 1978",,,"1","FIXED_PRICE","GBP",3.0,,,3.0,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Books","261186","","","Good","","","","","90578882","UK","","","9780340042137"
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"172","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"22","FIXED_PRICE","GBP",2.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"7","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",13.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"11","FIXED_PRICE","GBP",3.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",4.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.8,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.2,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111688",NO STEROIDS SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111689",12 NO SMOKING NO VAPING STICKERS VIEW BOTH SIDES SIGN STICKER  WHITE RED BLACK,,,"41","FIXED_PRICE","GBP",4.7,,,4.7,"1","0","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","9886","New","","","","","","UK","","",""
"277244111690",6 X FLAMMABLE STICKERS,,,"11","FIXED_PRICE","GBP",3.47,,,3.47,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244111692",2 X NO DRUGS THESE PREMISES ARE MONITORED STICKERS SIGNS,,,"61","FIXED_PRICE","GBP",3.81,,,3.81,"2","2","0","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"172","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"22","FIXED_PRICE","GBP",2.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"7","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",13.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"11","FIXED_PRICE","GBP",3.6,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",4.9,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.8,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.2,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111693",FIRST AID STATION STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244111696",DANGER LIVE WIRES STICKER SIGN CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"171","FIXED_PRICE","GBP",2.2,,,2.2,"1","0","","Jun-30-25 16:12:09 PDT","Mar-31-26 16:12:09 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
